Attrition,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Ticket_Medio,Transacoes_por_Mes,Gasto_Medio_Mensal,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Faixa_Idade,Renda_Class,Cluster
0,46,2,40,4,1,3,0.524,3281,68,0.744,0.0,48.25,1.7,82.025,M,High School,Married,$60K - $80K,Blue,30-49,Alta,0
1,45,2,36,6,4,3,0.717,1142,33,0.32,0.147,34.60606060606061,0.9166666666666666,31.72222222222222,F,High School,Divorced,Unknown,Blue,30-49,Baixa,0
0,53,1,36,4,2,3,0.512,1548,41,0.519,0.093,37.75609756097561,1.1388888888888888,43.0,M,Unknown,Married,$80K - $120K,Blue,50-69,Alta,0
0,52,0,46,3,2,4,0.592,3829,72,0.532,0.796,53.18055555555556,1.565217391304348,83.23913043478261,M,Unknown,Married,$60K - $80K,Blue,50-69,Alta,1
0,34,1,29,3,2,3,0.633,1889,51,0.457,0.588,37.03921568627451,1.7586206896551724,65.13793103448276,M,Unknown,Married,$60K - $80K,Blue,30-49,Alta,1
0,55,3,51,6,2,3,0.803,4042,62,0.722,0.0,65.19354838709677,1.2156862745098038,79.25490196078431,M,Graduate,Single,$80K - $120K,Blue,50-69,Alta,0
0,53,4,41,6,3,4,0.773,1924,54,0.317,0.504,35.629629629629626,1.3170731707317074,46.926829268292686,M,High School,Married,$120K +,Blue,50-69,Alta,1
0,37,1,19,6,1,2,1.148,2874,58,0.657,0.066,49.55172413793103,3.0526315789473686,151.26315789473685,M,Unknown,Married,$60K - $80K,Blue,30-49,Alta,0
0,58,3,52,4,1,1,1.19,3060,56,0.647,0.611,54.642857142857146,1.0769230769230769,58.84615384615385,F,Unknown,Single,$40K - $60K,Blue,50-69,Média,1
0,33,3,20,6,3,2,0.544,2202,46,0.394,0.043,47.869565217391305,2.3,110.1,M,High School,Married,$120K +,Blue,30-49,Alta,0
0,39,3,36,3,3,2,1.731,3094,45,1.647,0.068,68.75555555555556,1.25,85.94444444444444,M,Graduate,Married,$120K +,Blue,30-49,Alta,0
0,37,2,28,5,2,1,0.762,2761,77,0.604,0.085,35.857142857142854,2.75,98.60714285714286,F,High School,Single,Less than $40K,Blue,30-49,Baixa,0
0,32,0,36,4,3,3,0.894,3006,83,0.93,0.0,36.21686746987952,2.305555555555556,83.5,M,Uneducated,Single,$40K - $60K,Blue,30-49,Média,0
0,26,1,13,6,2,3,0.832,2678,50,0.471,0.08,53.56,3.8461538461538463,206.0,F,Uneducated,Single,Unknown,Blue,<30,Baixa,0
0,60,0,50,4,2,2,0.569,1558,23,0.643,0.509,67.73913043478261,0.46,31.16,F,Graduate,Married,Less than $40K,Blue,50-69,Baixa,1
0,37,1,18,6,2,5,0.749,3028,76,0.583,0.38,39.8421052631579,4.222222222222222,168.22222222222223,M,Graduate,Single,$80K - $120K,Blue,30-49,Alta,1
0,43,5,35,3,6,4,0.668,5029,75,0.562,0.407,67.05333333333333,2.142857142857143,143.68571428571428,F,Graduate,Married,Less than $40K,Blue,30-49,Baixa,1
0,56,1,40,6,1,1,0.419,1426,38,0.462,0.126,37.526315789473685,0.95,35.65,M,Uneducated,Married,$80K - $120K,Blue,50-69,Alta,0
0,52,3,39,3,3,2,0.898,1454,29,1.071,0.082,50.13793103448276,0.7435897435897436,37.282051282051285,M,College,Married,$80K - $120K,Blue,50-69,Alta,0
0,34,2,17,3,1,2,0.856,3345,69,1.3,0.462,48.47826086956522,4.0588235294117645,196.76470588235293,M,Uneducated,Single,$120K +,Blue,30-49,Alta,1
0,47,1,38,3,2,3,0.899,1823,27,0.8,0.023,67.51851851851852,0.7105263157894737,47.97368421052632,M,Unknown,Divorced,$80K - $120K,Silver,30-49,Alta,0
0,26,0,21,4,3,2,0.462,2299,49,0.485,0.968,46.91836734693877,2.333333333333333,109.47619047619048,M,Graduate,Single,Less than $40K,Blue,<30,Baixa,1
0,54,1,42,5,3,3,0.56,1406,31,0.24,0.59,45.354838709677416,0.7380952380952381,33.476190476190474,M,High School,Married,$120K +,Blue,50-69,Alta,1
0,35,3,23,3,2,2,0.576,2844,73,0.622,0.438,38.95890410958904,3.1739130434782608,123.65217391304348,F,Uneducated,Single,Less than $40K,Blue,30-49,Baixa,1
0,52,1,36,6,1,0,0.527,3284,65,0.477,0.054,50.52307692307692,1.805555555555556,91.22222222222224,M,Unknown,Married,$80K - $120K,Silver,50-69,Alta,0
0,41,3,28,4,1,3,0.688,4252,64,0.684,0.083,66.4375,2.2857142857142856,151.85714285714286,M,Graduate,Single,$60K - $80K,Blue,30-49,Alta,0
0,36,0,32,3,2,3,0.742,2448,63,0.5,0.449,38.85714285714285,1.96875,76.5,F,Uneducated,Divorced,Less than $40K,Blue,30-49,Baixa,1
0,53,1,36,5,1,3,0.445,1637,22,1.0,0.52,74.4090909090909,0.6111111111111112,45.47222222222222,F,Graduate,Married,Less than $40K,Blue,50-69,Baixa,1
0,42,3,36,6,3,2,1.015,3738,68,0.744,0.0,54.97058823529412,1.8888888888888888,103.83333333333331,M,Unknown,Single,$120K +,Blue,30-49,Alta,0
0,54,1,37,6,3,2,0.788,1457,24,0.6,0.918,60.708333333333336,0.6486486486486487,39.37837837837838,M,College,Married,$60K - $80K,Blue,50-69,Alta,1
0,53,3,44,5,2,2,0.542,3393,58,0.871,0.065,58.5,1.318181818181818,77.11363636363636,M,Post-Graduate,Single,$80K - $120K,Blue,50-69,Alta,0
0,36,2,26,4,2,4,0.808,1687,40,0.739,0.106,42.175,1.5384615384615383,64.88461538461539,M,High School,Married,$80K - $120K,Blue,30-49,Alta,0
0,42,3,32,6,2,2,0.66,1794,45,0.875,0.0,39.86666666666667,1.40625,56.0625,M,Graduate,Single,$60K - $80K,Blue,30-49,Alta,0
0,27,2,14,4,3,3,0.693,2605,61,0.794,0.836,42.704918032786885,4.357142857142857,186.07142857142856,F,College,Divorced,Less than $40K,Blue,<30,Baixa,1
0,58,4,36,6,2,4,0.543,1426,29,0.812,0.394,49.172413793103445,0.8055555555555556,39.61111111111112,M,Graduate,Married,$60K - $80K,Blue,50-69,Alta,1
0,59,1,53,5,1,3,0.457,1660,34,0.789,0.714,48.8235294117647,0.6415094339622641,31.32075471698113,M,Uneducated,Married,$40K - $60K,Blue,50-69,Média,1
0,63,2,52,5,2,3,0.416,1188,35,0.75,0.781,33.94285714285714,0.6730769230769231,22.846153846153847,F,Graduate,Married,Less than $40K,Blue,50-69,Baixa,1
0,57,2,51,6,2,4,1.329,3600,66,0.784,0.0,54.54545454545455,1.2941176470588236,70.58823529411765,M,Uneducated,Single,$80K - $120K,Blue,50-69,Alta,0
0,56,0,48,4,1,2,0.441,1425,32,0.778,0.468,44.53125,0.6666666666666666,29.6875,F,High School,Married,Unknown,Blue,50-69,Baixa,1
0,42,3,37,6,1,3,0.76,4822,74,0.609,0.0,65.16216216216216,2.0,130.32432432432432,F,Unknown,Single,Less than $40K,Blue,30-49,Baixa,0
0,29,1,23,3,1,2,0.934,3011,83,0.804,0.279,36.27710843373494,3.608695652173913,130.91304347826087,F,High School,Single,Less than $40K,Blue,<30,Baixa,1
0,44,2,39,5,3,3,0.794,2337,40,0.818,0.068,58.425,1.0256410256410255,59.92307692307692,M,Unknown,Unknown,$60K - $80K,Blue,30-49,Alta,0
0,33,1,14,3,2,2,0.962,2962,54,0.862,0.259,54.851851851851855,3.857142857142857,211.57142857142856,M,College,Married,$40K - $60K,Blue,30-49,Média,1
0,35,2,36,5,2,2,0.728,2001,49,0.485,0.332,40.83673469387755,1.3611111111111112,55.583333333333336,M,Graduate,Married,$80K - $120K,Blue,30-49,Alta,1
0,33,3,36,5,3,3,0.707,2641,67,0.595,0.277,39.4179104477612,1.8611111111111112,73.36111111111111,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,0
0,46,4,40,5,1,4,0.938,3568,57,0.676,0.0,62.59649122807018,1.425,89.2,M,Graduate,Single,$80K - $120K,Silver,30-49,Alta,0
0,27,0,14,4,1,4,0.371,2026,49,0.441,0.557,41.3469387755102,3.5,144.71428571428572,M,Unknown,Married,$40K - $60K,Blue,<30,Média,1
0,42,3,36,3,2,1,0.995,4121,81,0.761,0.101,50.876543209876544,2.25,114.47222222222224,M,College,Unknown,$120K +,Blue,30-49,Alta,0
0,53,2,38,6,3,2,0.632,1537,37,0.682,0.155,41.54054054054054,0.9736842105263158,40.44736842105263,M,Graduate,Married,$60K - $80K,Blue,50-69,Alta,0
0,50,3,42,3,1,3,0.846,3569,77,0.571,0.028,46.35064935064935,1.8333333333333333,84.97619047619048,M,Graduate,Single,$120K +,Blue,50-69,Alta,0
0,48,5,40,3,1,1,0.598,3542,57,1.111,0.0,62.14035087719298,1.425,88.55,F,College,Divorced,$40K - $60K,Blue,30-49,Média,0
0,57,2,47,6,3,4,0.735,4439,77,0.54,0.0,57.64935064935065,1.6382978723404256,94.44680851063828,M,High School,Single,$60K - $80K,Blue,50-69,Alta,0
0,34,2,27,4,1,1,0.612,2450,52,0.857,0.619,47.11538461538461,1.9259259259259256,90.74074074074076,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,1
0,55,2,45,3,1,4,0.728,1966,31,0.55,0.042,63.41935483870968,0.6888888888888889,43.68888888888889,M,College,Single,$80K - $120K,Silver,50-69,Alta,0
0,58,2,54,6,2,4,0.483,1121,25,0.562,0.057,44.84,0.4629629629629629,20.75925925925926,M,Graduate,Married,$120K +,Blue,50-69,Alta,0
0,55,3,35,3,2,3,0.517,2238,45,0.607,0.623,49.73333333333333,1.2857142857142858,63.94285714285714,F,Graduate,Married,Less than $40K,Blue,50-69,Baixa,1
0,48,2,42,3,2,2,1.064,3656,63,0.75,0.0,58.03174603174603,1.5,87.04761904761905,F,Uneducated,Unknown,Less than $40K,Blue,30-49,Baixa,0
0,45,2,37,5,1,2,1.027,3692,60,0.714,0.121,61.53333333333333,1.6216216216216215,99.7837837837838,M,College,Divorced,$40K - $60K,Blue,30-49,Média,0
0,59,0,46,6,1,2,0.376,1489,34,0.545,0.639,43.794117647058826,0.7391304347826086,32.369565217391305,M,Uneducated,Married,Less than $40K,Blue,50-69,Baixa,1
0,53,2,40,5,1,4,0.374,1363,37,0.37,0.938,36.83783783783784,0.925,34.075,F,Post-Graduate,Married,$40K - $60K,Blue,50-69,Média,1
0,47,4,32,3,3,2,0.744,1739,39,0.5,0.039,44.58974358974359,1.21875,54.34375,M,Uneducated,Single,$80K - $120K,Blue,30-49,Alta,0
0,43,3,36,4,2,1,0.57,3575,67,0.675,0.216,53.35820895522388,1.8611111111111112,99.30555555555556,F,Unknown,Married,Unknown,Blue,30-49,Baixa,0
0,33,1,15,6,2,0,0.69,2629,61,0.649,0.763,43.09836065573771,4.066666666666666,175.26666666666668,F,Post-Graduate,Married,Less than $40K,Blue,30-49,Baixa,1
0,49,2,36,3,3,2,0.636,5176,71,0.479,0.0,72.90140845070422,1.9722222222222223,143.77777777777777,F,Post-Graduate,Single,Unknown,Blue,30-49,Baixa,0
1,54,1,45,3,5,5,0.647,1603,39,0.444,0.0,41.1025641025641,0.8666666666666667,35.62222222222222,F,Graduate,Single,Less than $40K,Blue,50-69,Baixa,0
0,65,0,56,6,3,1,0.987,2148,47,1.043,0.709,45.70212765957447,0.8392857142857143,38.35714285714285,M,High School,Married,Less than $40K,Blue,50-69,Baixa,1
0,49,5,35,5,2,1,0.797,3956,74,0.609,0.116,53.45945945945946,2.1142857142857143,113.02857142857142,F,Graduate,Married,$40K - $60K,Blue,30-49,Média,0
0,47,5,39,6,2,3,1.002,3157,76,0.551,0.0,41.53947368421053,1.948717948717949,80.94871794871794,M,Unknown,Single,$80K - $120K,Blue,30-49,Alta,0
0,51,4,42,6,1,2,0.853,2090,47,0.88,0.174,44.46808510638298,1.119047619047619,49.76190476190476,M,High School,Married,$80K - $120K,Blue,50-69,Alta,0
0,36,3,31,6,1,1,0.934,2683,62,0.938,0.276,43.274193548387096,2.0,86.54838709677419,M,High School,Single,$80K - $120K,Blue,30-49,Alta,1
0,36,2,36,3,1,4,1.182,2540,62,0.771,0.274,40.96774193548387,1.7222222222222223,70.55555555555556,M,Graduate,Married,$60K - $80K,Blue,30-49,Alta,0
0,46,1,36,4,3,2,1.143,2928,48,1.4,0.619,61.0,1.3333333333333333,81.33333333333333,M,Graduate,Unknown,$40K - $60K,Blue,30-49,Média,1
0,62,0,55,3,1,0,0.455,1475,27,0.929,0.621,54.629629629629626,0.4909090909090909,26.818181818181817,F,Unknown,Married,Less than $40K,Blue,50-69,Baixa,1
0,30,1,24,4,3,0,0.652,2545,64,0.778,0.73,39.765625,2.6666666666666665,106.04166666666669,F,College,Single,Less than $40K,Blue,30-49,Baixa,1
0,46,4,36,4,1,3,0.66,2163,56,0.4,0.04,38.625,1.5555555555555556,60.083333333333336,M,Graduate,Married,$120K +,Silver,30-49,Alta,0
0,41,4,36,6,2,2,0.601,1828,38,1.111,0.068,48.10526315789474,1.0555555555555556,50.77777777777778,M,Uneducated,Divorced,$80K - $120K,Blue,30-49,Alta,0
0,50,1,45,5,3,3,0.849,2513,62,0.59,0.541,40.53225806451613,1.3777777777777778,55.84444444444444,M,Uneducated,Married,$40K - $60K,Blue,50-69,Média,1
0,53,2,44,4,1,3,0.545,1636,39,0.56,0.351,41.94871794871795,0.8863636363636364,37.18181818181818,M,Unknown,Married,$80K - $120K,Blue,50-69,Alta,1
0,55,2,44,3,3,3,0.482,1525,21,0.5,0.047,72.61904761904762,0.4772727272727273,34.65909090909091,M,Uneducated,Married,$120K +,Blue,50-69,Alta,0
0,49,4,43,4,3,2,0.576,3561,73,0.622,0.415,48.78082191780822,1.697674418604651,82.81395348837209,F,High School,Married,Less than $40K,Blue,30-49,Baixa,1
0,56,1,50,6,3,3,0.661,1249,28,0.75,0.34,44.60714285714285,0.56,24.98,M,Graduate,Married,$60K - $80K,Blue,50-69,Alta,1
0,63,1,53,4,1,2,0.583,1700,42,0.355,0.309,40.47619047619048,0.7924528301886793,32.075471698113205,M,Graduate,Married,$40K - $60K,Blue,50-69,Média,0
0,41,4,36,4,3,2,0.807,1959,50,0.724,0.076,39.18,1.3888888888888888,54.41666666666666,M,High School,Unknown,$80K - $120K,Blue,30-49,Alta,0
0,34,2,29,3,2,2,0.788,1972,37,0.947,0.48,53.2972972972973,1.2758620689655171,68.0,M,Unknown,Married,$40K - $60K,Blue,30-49,Média,1
0,35,0,36,5,2,1,0.885,2074,48,0.92,0.475,43.208333333333336,1.3333333333333333,57.61111111111112,M,Unknown,Married,$120K +,Blue,30-49,Alta,1
0,44,4,34,5,3,3,0.698,1849,56,0.647,0.179,33.017857142857146,1.6470588235294117,54.38235294117647,M,College,Unknown,$120K +,Blue,30-49,Alta,0
0,38,3,34,5,1,0,0.653,1767,28,0.647,0.533,63.10714285714285,0.8235294117647058,51.97058823529412,F,Graduate,Married,Less than $40K,Blue,30-49,Baixa,1
0,52,1,43,6,1,1,0.378,1356,33,0.435,0.772,41.09090909090909,0.7674418604651163,31.53488372093023,M,Graduate,Married,$80K - $120K,Blue,50-69,Alta,1
0,54,3,36,3,3,2,0.46,1615,35,0.591,0.821,46.142857142857146,0.9722222222222222,44.86111111111112,M,Uneducated,Married,Less than $40K,Blue,50-69,Baixa,1
0,58,2,36,3,3,3,0.946,1707,56,0.514,0.164,30.482142857142858,1.5555555555555556,47.41666666666666,F,High School,Single,$40K - $60K,Blue,50-69,Média,0
0,26,0,13,6,1,2,0.678,3323,61,0.525,0.138,54.47540983606557,4.6923076923076925,255.6153846153846,M,College,Unknown,Less than $40K,Blue,<30,Baixa,0
0,27,1,22,4,1,3,0.7,2553,59,0.553,0.551,43.271186440677965,2.6818181818181817,116.04545454545456,F,Post-Graduate,Single,Less than $40K,Blue,<30,Baixa,1
0,33,1,26,3,2,2,0.602,2198,40,0.538,0.122,54.95,1.5384615384615383,84.53846153846153,M,Unknown,Married,$80K - $120K,Blue,30-49,Alta,0
0,32,0,14,4,3,3,0.737,2411,67,0.426,0.0,35.985074626865675,4.785714285714286,172.21428571428572,M,Uneducated,Single,$60K - $80K,Blue,30-49,Alta,0
0,58,1,49,3,3,2,0.608,1815,47,0.621,0.334,38.61702127659574,0.9591836734693876,37.04081632653061,F,College,Married,Less than $40K,Blue,50-69,Baixa,0
0,45,4,30,5,2,2,0.695,1795,37,0.48,0.15,48.51351351351352,1.2333333333333334,59.833333333333336,F,Uneducated,Unknown,Less than $40K,Silver,30-49,Baixa,0
0,48,3,28,4,2,1,0.707,3457,61,0.848,0.256,56.67213114754098,2.1785714285714284,123.46428571428572,F,High School,Single,Less than $40K,Blue,30-49,Baixa,0
0,38,2,36,3,3,4,0.436,1872,52,0.486,0.057,36.0,1.4444444444444444,52.0,M,Post-Graduate,Single,$60K - $80K,Silver,30-49,Alta,0
0,54,2,38,6,3,4,0.779,1569,39,0.773,0.354,40.23076923076923,1.0263157894736843,41.28947368421053,M,High School,Married,$80K - $120K,Blue,50-69,Alta,1
0,40,1,30,5,1,1,0.767,4150,64,0.524,0.245,64.84375,2.1333333333333333,138.33333333333334,F,Graduate,Unknown,Less than $40K,Blue,30-49,Baixa,0
0,35,4,26,5,1,4,1.486,2946,57,1.036,0.528,51.68421052631579,2.1923076923076925,113.3076923076923,F,Uneducated,Married,Less than $40K,Blue,30-49,Baixa,1
0,31,1,36,4,1,0,1.033,2588,48,1.0,0.057,53.91666666666666,1.3333333333333333,71.88888888888889,M,College,Married,$80K - $120K,Blue,30-49,Alta,0
0,40,4,24,5,3,2,0.703,1999,50,1.174,0.698,39.98,2.083333333333333,83.29166666666667,F,College,Married,$40K - $60K,Blue,30-49,Média,1
0,52,0,43,4,3,3,0.572,3310,76,0.583,0.239,43.55263157894737,1.7674418604651163,76.97674418604652,M,Graduate,Single,$80K - $120K,Blue,50-69,Alta,0
0,57,1,36,6,2,2,0.416,1681,32,0.524,0.405,52.53125,0.8888888888888888,46.69444444444444,F,High School,Married,Less than $40K,Blue,50-69,Baixa,1
0,48,2,29,6,2,3,0.782,3897,75,0.786,0.076,51.96,2.586206896551724,134.3793103448276,M,Graduate,Divorced,$80K - $120K,Blue,30-49,Alta,0
0,49,3,39,5,3,2,0.6,4316,78,0.529,0.568,55.333333333333336,2.0,110.66666666666669,M,High School,Married,$80K - $120K,Blue,30-49,Alta,1
0,40,4,32,6,4,2,0.762,3903,62,0.824,0.678,62.95161290322581,1.9375,121.96875,M,High School,Single,$40K - $60K,Blue,30-49,Média,1
0,45,2,41,5,2,2,0.707,3242,63,0.75,0.254,51.46031746031746,1.5365853658536586,79.07317073170732,M,Graduate,Married,$40K - $60K,Blue,30-49,Média,0
0,41,3,37,5,3,3,0.878,3411,60,0.875,0.094,56.85,1.6216216216216215,92.1891891891892,M,Unknown,Married,$80K - $120K,Blue,30-49,Alta,0
0,36,2,17,4,3,1,0.846,2631,72,0.6,0.7,36.54166666666666,4.235294117647059,154.76470588235293,M,Graduate,Single,$80K - $120K,Blue,30-49,Alta,1
0,37,1,36,6,2,4,0.754,2621,49,0.815,0.0,53.48979591836735,1.3611111111111112,72.80555555555556,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,0
0,44,3,34,5,2,5,0.83,3164,62,0.59,0.432,51.03225806451613,1.8235294117647056,93.05882352941175,F,College,Divorced,$40K - $60K,Blue,30-49,Média,1
0,52,2,47,3,3,2,0.695,4040,77,0.674,0.026,52.46753246753247,1.6382978723404256,85.95744680851064,M,College,Married,$120K +,Blue,50-69,Alta,0
0,42,3,36,4,3,1,0.522,4381,77,0.571,0.819,56.896103896103895,2.138888888888889,121.69444444444444,F,High School,Married,Less than $40K,Blue,30-49,Baixa,1
0,62,1,50,6,6,4,0.431,1757,33,0.833,0.706,53.24242424242424,0.66,35.14,F,Graduate,Married,Less than $40K,Blue,50-69,Baixa,1
1,49,3,45,3,0,4,0.604,1885,39,0.345,0.0,48.333333333333336,0.8666666666666667,41.888888888888886,M,Post-Graduate,Married,$80K - $120K,Blue,30-49,Alta,0
0,30,0,17,3,2,1,0.679,2907,69,0.816,0.224,42.130434782608695,4.0588235294117645,171.0,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,0
0,50,3,45,5,3,5,0.563,4166,66,0.737,0.05,63.121212121212125,1.4666666666666666,92.57777777777778,M,Uneducated,Single,$60K - $80K,Blue,50-69,Alta,0
0,32,2,26,6,1,4,0.567,2466,60,0.579,0.598,41.1,2.3076923076923075,94.84615384615384,M,High School,Divorced,$60K - $80K,Blue,30-49,Alta,1
0,32,1,28,6,3,3,0.824,3007,84,0.867,0.423,35.79761904761905,3.0,107.39285714285714,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,1
0,49,3,44,3,1,5,0.811,3533,59,0.788,0.0,59.88135593220339,1.3409090909090908,80.29545454545455,M,Post-Graduate,Single,$60K - $80K,Blue,30-49,Alta,0
0,37,2,32,3,3,5,0.831,2730,68,0.7,0.059,40.14705882352941,2.125,85.3125,M,Doctorate,Single,$120K +,Blue,30-49,Alta,0
0,42,3,31,3,2,2,0.919,3415,79,0.756,0.027,43.22784810126582,2.548387096774193,110.16129032258064,F,College,Single,Unknown,Silver,30-49,Baixa,0
0,36,2,29,3,3,5,0.777,2283,51,0.889,0.288,44.76470588235294,1.7586206896551724,78.72413793103448,M,Unknown,Single,$80K - $120K,Blue,30-49,Alta,0
1,52,4,36,1,4,5,0.853,1353,36,0.333,0.0,37.583333333333336,1.0,37.583333333333336,F,Unknown,Married,Less than $40K,Blue,50-69,Baixa,0
0,48,3,40,5,2,5,0.699,3927,68,0.7,0.067,57.75,1.7,98.175,M,Uneducated,Single,$60K - $80K,Gold,30-49,Alta,0
0,29,1,19,3,1,2,0.631,2650,65,0.912,0.085,40.76923076923077,3.421052631578948,139.47368421052633,M,Unknown,Single,$60K - $80K,Blue,<30,Alta,0
0,33,3,28,5,2,3,1.416,2607,44,1.75,0.58,59.25,1.5714285714285714,93.10714285714286,F,Post-Graduate,Married,$40K - $60K,Blue,30-49,Média,1
0,36,2,24,5,2,5,0.739,2787,73,0.698,0.036,38.17808219178082,3.0416666666666665,116.125,M,College,Single,$60K - $80K,Blue,30-49,Alta,0
0,36,4,36,4,1,3,0.84,1855,49,1.042,0.369,37.85714285714285,1.3611111111111112,51.52777777777778,F,High School,Married,Less than $40K,Blue,30-49,Baixa,1
0,56,2,41,5,3,2,0.686,1706,27,0.227,0.522,63.18518518518518,0.6585365853658537,41.609756097560975,F,High School,Married,$40K - $60K,Blue,50-69,Média,1
0,28,1,36,5,3,4,0.653,2306,61,0.525,0.854,37.80327868852459,1.6944444444444444,64.05555555555556,M,High School,Divorced,Less than $40K,Blue,<30,Baixa,1
0,31,2,19,6,2,0,0.866,2697,68,0.789,0.687,39.66176470588236,3.5789473684210527,141.94736842105263,F,Uneducated,Divorced,Less than $40K,Blue,30-49,Baixa,1
0,44,3,33,5,3,5,0.922,3534,53,0.71,0.819,66.67924528301887,1.606060606060606,107.0909090909091,F,Uneducated,Single,Less than $40K,Blue,30-49,Baixa,1
0,51,3,31,5,1,5,0.565,2965,51,0.594,0.152,58.13725490196079,1.6451612903225807,95.64516129032258,F,High School,Married,Unknown,Blue,50-69,Baixa,0
0,55,3,35,4,1,4,0.716,3524,69,0.605,0.0,51.072463768115945,1.9714285714285715,100.68571428571428,M,Graduate,Single,$40K - $60K,Blue,50-69,Média,0
0,34,2,28,3,3,2,0.892,3044,91,0.896,0.0,33.45054945054945,3.25,108.71428571428572,F,Doctorate,Single,Less than $40K,Blue,30-49,Baixa,0
0,61,0,56,4,3,5,0.475,3964,66,0.65,0.114,60.06060606060606,1.1785714285714286,70.78571428571429,F,Graduate,Single,$40K - $60K,Blue,50-69,Média,0
0,37,2,36,4,2,2,1.211,3000,70,1.059,0.22,42.85714285714285,1.9444444444444444,83.33333333333333,M,Uneducated,Single,$60K - $80K,Blue,30-49,Alta,0
0,46,3,37,6,2,5,0.727,3393,64,0.882,0.0,53.015625,1.7297297297297298,91.70270270270272,M,Graduate,Married,$40K - $60K,Blue,30-49,Média,0
0,47,3,32,4,3,2,0.577,1452,38,1.923,0.337,38.21052631578947,1.1875,45.375,F,Uneducated,Married,Less than $40K,Blue,30-49,Baixa,1
0,54,1,43,4,3,3,0.506,1682,39,0.625,0.93,43.12820512820513,0.9069767441860463,39.11627906976744,M,Graduate,Married,$40K - $60K,Blue,50-69,Média,1
0,50,3,43,6,1,4,0.611,2073,48,0.714,0.653,43.1875,1.1162790697674418,48.2093023255814,F,Unknown,Single,Less than $40K,Blue,50-69,Baixa,1
0,36,4,28,5,1,2,0.656,2660,62,1.0,0.722,42.903225806451616,2.2142857142857144,95.0,F,High School,Single,Less than $40K,Blue,30-49,Baixa,1
0,37,5,31,5,3,4,0.67,1910,43,0.593,0.551,44.41860465116279,1.3870967741935485,61.61290322580645,M,Graduate,Married,$60K - $80K,Blue,30-49,Alta,1
0,47,4,36,5,1,1,0.783,4129,72,0.636,0.334,57.34722222222222,2.0,114.69444444444444,M,College,Divorced,$40K - $60K,Blue,30-49,Média,1
0,54,3,41,3,3,2,0.482,1604,39,0.444,0.15,41.12820512820513,0.951219512195122,39.1219512195122,M,Unknown,Married,$80K - $120K,Blue,50-69,Alta,0
0,64,0,56,6,2,2,0.62,1755,39,0.5,0.643,45.0,0.6964285714285714,31.339285714285715,F,High School,Married,Less than $40K,Blue,50-69,Baixa,1
0,48,3,38,3,3,3,0.698,3742,75,0.786,0.0,49.89333333333333,1.973684210526316,98.47368421052632,M,Graduate,Married,$80K - $120K,Blue,30-49,Alta,0
0,35,2,30,6,3,3,0.793,2266,74,0.48,0.058,30.62162162162162,2.466666666666667,75.53333333333333,M,Uneducated,Single,$60K - $80K,Blue,30-49,Alta,0
0,49,2,36,3,1,1,0.732,1805,34,0.619,0.071,53.088235294117645,0.9444444444444444,50.138888888888886,M,Unknown,Married,$80K - $120K,Blue,30-49,Alta,0
0,42,5,35,6,3,2,0.743,1703,53,0.71,0.092,32.13207547169812,1.5142857142857142,48.65714285714286,M,Unknown,Married,$60K - $80K,Blue,30-49,Alta,0
0,49,0,36,5,3,4,0.804,4160,81,0.653,0.156,51.358024691358025,2.25,115.55555555555556,M,Uneducated,Single,$80K - $120K,Blue,30-49,Alta,0
0,53,2,46,6,2,4,0.47,1398,24,0.714,0.835,58.25,0.5217391304347826,30.39130434782609,F,Graduate,Married,Less than $40K,Blue,50-69,Baixa,1
0,56,2,45,3,2,3,0.512,1408,28,0.273,0.268,50.285714285714285,0.6222222222222222,31.288888888888888,M,High School,Married,$80K - $120K,Blue,50-69,Alta,0
0,41,3,28,6,3,0,1.047,3817,81,0.761,0.422,47.123456790123456,2.892857142857143,136.32142857142858,M,College,Single,$60K - $80K,Blue,30-49,Alta,1
0,37,3,36,3,1,5,0.847,2879,63,0.703,0.244,45.698412698412696,1.75,79.97222222222223,M,High School,Single,$60K - $80K,Blue,30-49,Alta,0
